geo_type,region,trans_type,sub_region,country,date,dir_request
city,Philadelphia,driving,Pennsylvania,United States,2020-10-17,156.94
city,Philadelphia,driving,Pennsylvania,United States,2020-10-18,115.02
city,Philadelphia,driving,Pennsylvania,United States,2020-10-19,117.88
city,Philadelphia,driving,Pennsylvania,United States,2020-10-20,119.72
city,Philadelphia,driving,Pennsylvania,United States,2020-10-21,125.35
city,Philadelphia,driving,Pennsylvania,United States,2020-10-22,129.78
city,Philadelphia,driving,Pennsylvania,United States,2020-10-23,158.78
city,Philadelphia,driving,Pennsylvania,United States,2020-10-24,157.05
city,Philadelphia,driving,Pennsylvania,United States,2020-10-25,108.26
city,Philadelphia,driving,Pennsylvania,United States,2020-10-26,114.54
city,Philadelphia,driving,Pennsylvania,United States,2020-10-27,121.4
city,Philadelphia,driving,Pennsylvania,United States,2020-10-28,120.68
city,Philadelphia,driving,Pennsylvania,United States,2020-10-29,116.6
city,Philadelphia,driving,Pennsylvania,United States,2020-10-30,145.93
city,Philadelphia,driving,Pennsylvania,United States,2020-10-31,143.15
city,Philadelphia,driving,Pennsylvania,United States,2020-11-01,99.55
city,Philadelphia,driving,Pennsylvania,United States,2020-11-02,112.24
city,Philadelphia,driving,Pennsylvania,United States,2020-11-03,116.23
city,Philadelphia,driving,Pennsylvania,United States,2020-11-04,109.05
city,Philadelphia,driving,Pennsylvania,United States,2020-11-05,117.03
city,Philadelphia,driving,Pennsylvania,United States,2020-11-06,138.16
city,Philadelphia,driving,Pennsylvania,United States,2020-11-07,138.63
city,Philadelphia,driving,Pennsylvania,United States,2020-11-08,102.57
city,Philadelphia,driving,Pennsylvania,United States,2020-11-09,106.55
city,Philadelphia,driving,Pennsylvania,United States,2020-11-10,110.69
city,Philadelphia,driving,Pennsylvania,United States,2020-11-11,108.86
city,Philadelphia,driving,Pennsylvania,United States,2020-11-12,101.75
city,Philadelphia,driving,Pennsylvania,United States,2020-11-13,133.02
city,Philadelphia,driving,Pennsylvania,United States,2020-11-14,133.27
city,Philadelphia,driving,Pennsylvania,United States,2020-11-15,91.51
city,Philadelphia,driving,Pennsylvania,United States,2020-11-16,101.93
city,Philadelphia,driving,Pennsylvania,United States,2020-11-17,103.09
city,Philadelphia,driving,Pennsylvania,United States,2020-11-18,105.9
city,Philadelphia,driving,Pennsylvania,United States,2020-11-19,110.87
city,Philadelphia,driving,Pennsylvania,United States,2020-11-20,130.71
city,Philadelphia,driving,Pennsylvania,United States,2020-11-21,123.34
city,Philadelphia,driving,Pennsylvania,United States,2020-11-22,89.15
city,Philadelphia,driving,Pennsylvania,United States,2020-11-23,104.61
city,Philadelphia,driving,Pennsylvania,United States,2020-11-24,112.89
city,Philadelphia,transit,Pennsylvania,United States,2020-01-13,100
city,Philadelphia,transit,Pennsylvania,United States,2020-01-14,96.62
city,Philadelphia,transit,Pennsylvania,United States,2020-01-15,98.81
city,Philadelphia,transit,Pennsylvania,United States,2020-01-16,98.35
city,Philadelphia,transit,Pennsylvania,United States,2020-01-17,104.96
city,Philadelphia,transit,Pennsylvania,United States,2020-01-18,84.16
city,Philadelphia,transit,Pennsylvania,United States,2020-01-19,76.21
city,Philadelphia,transit,Pennsylvania,United States,2020-01-20,87.9
city,Philadelphia,transit,Pennsylvania,United States,2020-01-21,94.28
city,Philadelphia,transit,Pennsylvania,United States,2020-01-22,95.48
city,Philadelphia,transit,Pennsylvania,United States,2020-01-23,95.8
city,Philadelphia,transit,Pennsylvania,United States,2020-01-24,112.51
city,Philadelphia,transit,Pennsylvania,United States,2020-01-25,87.34
city,Philadelphia,transit,Pennsylvania,United States,2020-01-26,71.53
city,Philadelphia,transit,Pennsylvania,United States,2020-01-27,90.82
city,Philadelphia,transit,Pennsylvania,United States,2020-01-28,91.9
city,Philadelphia,transit,Pennsylvania,United States,2020-01-29,93.18
city,Philadelphia,transit,Pennsylvania,United States,2020-01-30,94.9
city,Philadelphia,transit,Pennsylvania,United States,2020-01-31,105.8
city,Philadelphia,transit,Pennsylvania,United States,2020-02-01,90.96
city,Philadelphia,transit,Pennsylvania,United States,2020-02-02,69.91
city,Philadelphia,transit,Pennsylvania,United States,2020-02-03,95.45
city,Philadelphia,transit,Pennsylvania,United States,2020-02-04,92.65
city,Philadelphia,transit,Pennsylvania,United States,2020-02-05,94.52
city,Philadelphia,transit,Pennsylvania,United States,2020-02-06,96.36
city,Philadelphia,transit,Pennsylvania,United States,2020-02-07,105.15
city,Philadelphia,transit,Pennsylvania,United States,2020-02-08,93.63
city,Philadelphia,transit,Pennsylvania,United States,2020-02-09,77.55
city,Philadelphia,transit,Pennsylvania,United States,2020-02-10,94.27
city,Philadelphia,transit,Pennsylvania,United States,2020-02-11,96.62
city,Philadelphia,transit,Pennsylvania,United States,2020-02-12,97.2
city,Philadelphia,transit,Pennsylvania,United States,2020-02-13,100.97
city,Philadelphia,transit,Pennsylvania,United States,2020-02-14,114.16
city,Philadelphia,transit,Pennsylvania,United States,2020-02-15,96.73
city,Philadelphia,transit,Pennsylvania,United States,2020-02-16,81.59
city,Philadelphia,transit,Pennsylvania,United States,2020-02-17,93.54
city,Philadelphia,transit,Pennsylvania,United States,2020-02-18,99.95
city,Philadelphia,transit,Pennsylvania,United States,2020-02-19,97.69
city,Philadelphia,transit,Pennsylvania,United States,2020-02-20,96.99
city,Philadelphia,transit,Pennsylvania,United States,2020-02-21,113.22
city,Philadelphia,transit,Pennsylvania,United States,2020-02-22,100.22
city,Philadelphia,transit,Pennsylvania,United States,2020-02-23,79.11
city,Philadelphia,transit,Pennsylvania,United States,2020-02-24,96.91
city,Philadelphia,transit,Pennsylvania,United States,2020-02-25,94.43
city,Philadelphia,transit,Pennsylvania,United States,2020-02-26,96.22
city,Philadelphia,transit,Pennsylvania,United States,2020-02-27,99.18
city,Philadelphia,transit,Pennsylvania,United States,2020-02-28,115.43
city,Philadelphia,transit,Pennsylvania,United States,2020-02-29,98.82
city,Philadelphia,transit,Pennsylvania,United States,2020-03-01,76.7
city,Philadelphia,transit,Pennsylvania,United States,2020-03-02,95.85
city,Philadelphia,transit,Pennsylvania,United States,2020-03-03,95.94
city,Philadelphia,transit,Pennsylvania,United States,2020-03-04,98.75
city,Philadelphia,transit,Pennsylvania,United States,2020-03-05,99.37
city,Philadelphia,transit,Pennsylvania,United States,2020-03-06,105.84
city,Philadelphia,transit,Pennsylvania,United States,2020-03-07,98.31
city,Philadelphia,transit,Pennsylvania,United States,2020-03-08,79.4
city,Philadelphia,transit,Pennsylvania,United States,2020-03-09,99.95
city,Philadelphia,transit,Pennsylvania,United States,2020-03-10,94.06
city,Philadelphia,transit,Pennsylvania,United States,2020-03-11,92.12
city,Philadelphia,transit,Pennsylvania,United States,2020-03-12,83.45
city,Philadelphia,transit,Pennsylvania,United States,2020-03-13,84.13
city,Philadelphia,transit,Pennsylvania,United States,2020-03-14,69.96
city,Philadelphia,transit,Pennsylvania,United States,2020-03-15,52.96
city,Philadelphia,transit,Pennsylvania,United States,2020-03-16,55.98
city,Philadelphia,transit,Pennsylvania,United States,2020-03-17,47.74
city,Philadelphia,transit,Pennsylvania,United States,2020-03-18,45.59
city,Philadelphia,transit,Pennsylvania,United States,2020-03-19,42.06
city,Philadelphia,transit,Pennsylvania,United States,2020-03-20,43.86
city,Philadelphia,transit,Pennsylvania,United States,2020-03-21,34.94
city,Philadelphia,transit,Pennsylvania,United States,2020-03-22,30.31
city,Philadelphia,transit,Pennsylvania,United States,2020-03-23,30.95
city,Philadelphia,transit,Pennsylvania,United States,2020-03-24,32.73
city,Philadelphia,transit,Pennsylvania,United States,2020-03-25,30.68
city,Philadelphia,transit,Pennsylvania,United States,2020-03-26,32.02
city,Philadelphia,transit,Pennsylvania,United States,2020-03-27,34
city,Philadelphia,transit,Pennsylvania,United States,2020-03-28,26.1
city,Philadelphia,transit,Pennsylvania,United States,2020-03-29,26.26
city,Philadelphia,transit,Pennsylvania,United States,2020-03-30,32.06
city,Philadelphia,transit,Pennsylvania,United States,2020-03-31,29.84
city,Philadelphia,transit,Pennsylvania,United States,2020-04-01,30.28
city,Philadelphia,transit,Pennsylvania,United States,2020-04-02,30.11
city,Philadelphia,transit,Pennsylvania,United States,2020-04-03,32.74
city,Philadelphia,transit,Pennsylvania,United States,2020-04-04,28.24
city,Philadelphia,transit,Pennsylvania,United States,2020-04-05,27
city,Philadelphia,transit,Pennsylvania,United States,2020-04-06,33.27
city,Philadelphia,transit,Pennsylvania,United States,2020-04-07,31.88
city,Philadelphia,transit,Pennsylvania,United States,2020-04-08,33.04
city,Philadelphia,transit,Pennsylvania,United States,2020-04-09,32.45
city,Philadelphia,transit,Pennsylvania,United States,2020-04-10,29.61
city,Philadelphia,transit,Pennsylvania,United States,2020-04-11,26.76
city,Philadelphia,transit,Pennsylvania,United States,2020-04-12,23.21
city,Philadelphia,transit,Pennsylvania,United States,2020-04-13,26.44
city,Philadelphia,transit,Pennsylvania,United States,2020-04-14,28.77
city,Philadelphia,transit,Pennsylvania,United States,2020-04-15,28.33
city,Philadelphia,transit,Pennsylvania,United States,2020-04-16,27.8
city,Philadelphia,transit,Pennsylvania,United States,2020-04-17,28.56
city,Philadelphia,transit,Pennsylvania,United States,2020-04-18,24.85
city,Philadelphia,transit,Pennsylvania,United States,2020-04-19,26.12
city,Philadelphia,transit,Pennsylvania,United States,2020-04-20,30.28
city,Philadelphia,transit,Pennsylvania,United States,2020-04-21,27.53
city,Philadelphia,transit,Pennsylvania,United States,2020-04-22,28.11
city,Philadelphia,transit,Pennsylvania,United States,2020-04-23,26.84
city,Philadelphia,transit,Pennsylvania,United States,2020-04-24,26.32
city,Philadelphia,transit,Pennsylvania,United States,2020-04-25,26.78
city,Philadelphia,transit,Pennsylvania,United States,2020-04-26,24.09
city,Philadelphia,transit,Pennsylvania,United States,2020-04-27,29.85
city,Philadelphia,transit,Pennsylvania,United States,2020-04-28,32.75
city,Philadelphia,transit,Pennsylvania,United States,2020-04-29,30.94
city,Philadelphia,transit,Pennsylvania,United States,2020-04-30,28.23
city,Philadelphia,transit,Pennsylvania,United States,2020-05-01,32.14
city,Philadelphia,transit,Pennsylvania,United States,2020-05-02,30.91
city,Philadelphia,transit,Pennsylvania,United States,2020-05-03,29.32
city,Philadelphia,transit,Pennsylvania,United States,2020-05-04,32.96
city,Philadelphia,transit,Pennsylvania,United States,2020-05-05,32.74
city,Philadelphia,transit,Pennsylvania,United States,2020-05-06,30.98
city,Philadelphia,transit,Pennsylvania,United States,2020-05-07,32.59
city,Philadelphia,transit,Pennsylvania,United States,2020-05-08,30.16
city,Philadelphia,transit,Pennsylvania,United States,2020-05-09,28.56
city,Philadelphia,transit,Pennsylvania,United States,2020-05-10,26.48
city,Philadelphia,transit,Pennsylvania,United States,2020-05-11,NA
city,Philadelphia,transit,Pennsylvania,United States,2020-05-12,NA
city,Philadelphia,transit,Pennsylvania,United States,2020-05-13,31.03
city,Philadelphia,transit,Pennsylvania,United States,2020-05-14,30.61
city,Philadelphia,transit,Pennsylvania,United States,2020-05-15,32.75
city,Philadelphia,transit,Pennsylvania,United States,2020-05-16,30.7
city,Philadelphia,transit,Pennsylvania,United States,2020-05-17,29.24
city,Philadelphia,transit,Pennsylvania,United States,2020-05-18,35.08
city,Philadelphia,transit,Pennsylvania,United States,2020-05-19,33.02
city,Philadelphia,transit,Pennsylvania,United States,2020-05-20,32.28
city,Philadelphia,transit,Pennsylvania,United States,2020-05-21,33.1
city,Philadelphia,transit,Pennsylvania,United States,2020-05-22,32.1
city,Philadelphia,transit,Pennsylvania,United States,2020-05-23,31.1
city,Philadelphia,transit,Pennsylvania,United States,2020-05-24,30.48
city,Philadelphia,transit,Pennsylvania,United States,2020-05-25,32.66
city,Philadelphia,transit,Pennsylvania,United States,2020-05-26,36.81
city,Philadelphia,transit,Pennsylvania,United States,2020-05-27,35.83
city,Philadelphia,transit,Pennsylvania,United States,2020-05-28,33.7
city,Philadelphia,transit,Pennsylvania,United States,2020-05-29,35.47
city,Philadelphia,transit,Pennsylvania,United States,2020-05-30,36.51
city,Philadelphia,transit,Pennsylvania,United States,2020-05-31,28.08
city,Philadelphia,transit,Pennsylvania,United States,2020-06-01,31.88
city,Philadelphia,transit,Pennsylvania,United States,2020-06-02,30.63
city,Philadelphia,transit,Pennsylvania,United States,2020-06-03,30.75
city,Philadelphia,transit,Pennsylvania,United States,2020-06-04,35.03
city,Philadelphia,transit,Pennsylvania,United States,2020-06-05,38.06
city,Philadelphia,transit,Pennsylvania,United States,2020-06-06,41.73
city,Philadelphia,transit,Pennsylvania,United States,2020-06-07,37.23
city,Philadelphia,transit,Pennsylvania,United States,2020-06-08,43.74
city,Philadelphia,transit,Pennsylvania,United States,2020-06-09,44.62
city,Philadelphia,transit,Pennsylvania,United States,2020-06-10,43.42
city,Philadelphia,transit,Pennsylvania,United States,2020-06-11,41.69
city,Philadelphia,transit,Pennsylvania,United States,2020-06-12,48.46
city,Philadelphia,transit,Pennsylvania,United States,2020-06-13,46.27
city,Philadelphia,transit,Pennsylvania,United States,2020-06-14,39.86
city,Philadelphia,transit,Pennsylvania,United States,2020-06-15,46.04
city,Philadelphia,transit,Pennsylvania,United States,2020-06-16,45.38
city,Philadelphia,transit,Pennsylvania,United States,2020-06-17,44
city,Philadelphia,transit,Pennsylvania,United States,2020-06-18,44.56
city,Philadelphia,transit,Pennsylvania,United States,2020-06-19,48.56
city,Philadelphia,transit,Pennsylvania,United States,2020-06-20,46.26
city,Philadelphia,transit,Pennsylvania,United States,2020-06-21,40.68
city,Philadelphia,transit,Pennsylvania,United States,2020-06-22,49.17
city,Philadelphia,transit,Pennsylvania,United States,2020-06-23,48.76
city,Philadelphia,transit,Pennsylvania,United States,2020-06-24,49.44
city,Philadelphia,transit,Pennsylvania,United States,2020-06-25,48.04
city,Philadelphia,transit,Pennsylvania,United States,2020-06-26,53.88
city,Philadelphia,transit,Pennsylvania,United States,2020-06-27,50.4
city,Philadelphia,transit,Pennsylvania,United States,2020-06-28,44.95
city,Philadelphia,transit,Pennsylvania,United States,2020-06-29,52.15
city,Philadelphia,transit,Pennsylvania,United States,2020-06-30,51.57
city,Philadelphia,transit,Pennsylvania,United States,2020-07-01,51.7
city,Philadelphia,transit,Pennsylvania,United States,2020-07-02,53.24
city,Philadelphia,transit,Pennsylvania,United States,2020-07-03,52.11
city,Philadelphia,transit,Pennsylvania,United States,2020-07-04,49.57
city,Philadelphia,transit,Pennsylvania,United States,2020-07-05,43.69
city,Philadelphia,transit,Pennsylvania,United States,2020-07-06,47.07
city,Philadelphia,transit,Pennsylvania,United States,2020-07-07,51.94
city,Philadelphia,transit,Pennsylvania,United States,2020-07-08,51.41
city,Philadelphia,transit,Pennsylvania,United States,2020-07-09,53.74
city,Philadelphia,transit,Pennsylvania,United States,2020-07-10,46.58
city,Philadelphia,transit,Pennsylvania,United States,2020-07-11,52.96
city,Philadelphia,transit,Pennsylvania,United States,2020-07-12,45.8
city,Philadelphia,transit,Pennsylvania,United States,2020-07-13,54.65
city,Philadelphia,transit,Pennsylvania,United States,2020-07-14,54.41
city,Philadelphia,transit,Pennsylvania,United States,2020-07-15,52.9
city,Philadelphia,transit,Pennsylvania,United States,2020-07-16,52.56
city,Philadelphia,transit,Pennsylvania,United States,2020-07-17,56
city,Philadelphia,transit,Pennsylvania,United States,2020-07-18,53.65
city,Philadelphia,transit,Pennsylvania,United States,2020-07-19,46.23
city,Philadelphia,transit,Pennsylvania,United States,2020-07-20,53.56
city,Philadelphia,transit,Pennsylvania,United States,2020-07-21,52.41
city,Philadelphia,transit,Pennsylvania,United States,2020-07-22,51.4
city,Philadelphia,transit,Pennsylvania,United States,2020-07-23,51.47
city,Philadelphia,transit,Pennsylvania,United States,2020-07-24,52.59
city,Philadelphia,transit,Pennsylvania,United States,2020-07-25,54.56
city,Philadelphia,transit,Pennsylvania,United States,2020-07-26,46.73
city,Philadelphia,transit,Pennsylvania,United States,2020-07-27,54.2
city,Philadelphia,transit,Pennsylvania,United States,2020-07-28,53.56
city,Philadelphia,transit,Pennsylvania,United States,2020-07-29,53.42
city,Philadelphia,transit,Pennsylvania,United States,2020-07-30,54.53
city,Philadelphia,transit,Pennsylvania,United States,2020-07-31,53.55
city,Philadelphia,transit,Pennsylvania,United States,2020-08-01,56.17
city,Philadelphia,transit,Pennsylvania,United States,2020-08-02,46.77
city,Philadelphia,transit,Pennsylvania,United States,2020-08-03,53.98
city,Philadelphia,transit,Pennsylvania,United States,2020-08-04,49.96
city,Philadelphia,transit,Pennsylvania,United States,2020-08-05,59.58
city,Philadelphia,transit,Pennsylvania,United States,2020-08-06,50.49
city,Philadelphia,transit,Pennsylvania,United States,2020-08-07,54.19
city,Philadelphia,transit,Pennsylvania,United States,2020-08-08,53.06
city,Philadelphia,transit,Pennsylvania,United States,2020-08-09,47.05
city,Philadelphia,transit,Pennsylvania,United States,2020-08-10,56.32
city,Philadelphia,transit,Pennsylvania,United States,2020-08-11,55.79
city,Philadelphia,transit,Pennsylvania,United States,2020-08-12,52.94
city,Philadelphia,transit,Pennsylvania,United States,2020-08-13,52.38
city,Philadelphia,transit,Pennsylvania,United States,2020-08-14,60.05
city,Philadelphia,transit,Pennsylvania,United States,2020-08-15,56.19
city,Philadelphia,transit,Pennsylvania,United States,2020-08-16,44.79
city,Philadelphia,transit,Pennsylvania,United States,2020-08-17,57.09
city,Philadelphia,transit,Pennsylvania,United States,2020-08-18,58.42
city,Philadelphia,transit,Pennsylvania,United States,2020-08-19,56.56
city,Philadelphia,transit,Pennsylvania,United States,2020-08-20,57.56
city,Philadelphia,transit,Pennsylvania,United States,2020-08-21,63.61
city,Philadelphia,transit,Pennsylvania,United States,2020-08-22,58.87
city,Philadelphia,transit,Pennsylvania,United States,2020-08-23,48.05
city,Philadelphia,transit,Pennsylvania,United States,2020-08-24,58.35
city,Philadelphia,transit,Pennsylvania,United States,2020-08-25,57.66
city,Philadelphia,transit,Pennsylvania,United States,2020-08-26,56.62
city,Philadelphia,transit,Pennsylvania,United States,2020-08-27,56.89
city,Philadelphia,transit,Pennsylvania,United States,2020-08-28,58.81
city,Philadelphia,transit,Pennsylvania,United States,2020-08-29,52.67
city,Philadelphia,transit,Pennsylvania,United States,2020-08-30,51.93
city,Philadelphia,transit,Pennsylvania,United States,2020-08-31,54.46
city,Philadelphia,transit,Pennsylvania,United States,2020-09-01,55.25
city,Philadelphia,transit,Pennsylvania,United States,2020-09-02,54.55
city,Philadelphia,transit,Pennsylvania,United States,2020-09-03,55.55
city,Philadelphia,transit,Pennsylvania,United States,2020-09-04,63.01
city,Philadelphia,transit,Pennsylvania,United States,2020-09-05,60.24
city,Philadelphia,transit,Pennsylvania,United States,2020-09-06,50.97
city,Philadelphia,transit,Pennsylvania,United States,2020-09-07,53.13
city,Philadelphia,transit,Pennsylvania,United States,2020-09-08,56.35
city,Philadelphia,transit,Pennsylvania,United States,2020-09-09,55.64
city,Philadelphia,transit,Pennsylvania,United States,2020-09-10,53.07
city,Philadelphia,transit,Pennsylvania,United States,2020-09-11,62.25
city,Philadelphia,transit,Pennsylvania,United States,2020-09-12,58.92
city,Philadelphia,transit,Pennsylvania,United States,2020-09-13,48.32
city,Philadelphia,transit,Pennsylvania,United States,2020-09-14,54.57
city,Philadelphia,transit,Pennsylvania,United States,2020-09-15,54.84
city,Philadelphia,transit,Pennsylvania,United States,2020-09-16,54.75
city,Philadelphia,transit,Pennsylvania,United States,2020-09-17,56.83
city,Philadelphia,transit,Pennsylvania,United States,2020-09-18,66.14
city,Philadelphia,transit,Pennsylvania,United States,2020-09-19,65.78
city,Philadelphia,transit,Pennsylvania,United States,2020-09-20,51.25
city,Philadelphia,transit,Pennsylvania,United States,2020-09-21,56.42
city,Philadelphia,transit,Pennsylvania,United States,2020-09-22,56.34
city,Philadelphia,transit,Pennsylvania,United States,2020-09-23,56.82
city,Philadelphia,transit,Pennsylvania,United States,2020-09-24,58.06
city,Philadelphia,transit,Pennsylvania,United States,2020-09-25,64.75
city,Philadelphia,transit,Pennsylvania,United States,2020-09-26,60.51
city,Philadelphia,transit,Pennsylvania,United States,2020-09-27,51.19
city,Philadelphia,transit,Pennsylvania,United States,2020-09-28,57.2
city,Philadelphia,transit,Pennsylvania,United States,2020-09-29,53.12
city,Philadelphia,transit,Pennsylvania,United States,2020-09-30,54.15
city,Philadelphia,transit,Pennsylvania,United States,2020-10-01,56.63
city,Philadelphia,transit,Pennsylvania,United States,2020-10-02,62.65
city,Philadelphia,transit,Pennsylvania,United States,2020-10-03,61.14
city,Philadelphia,transit,Pennsylvania,United States,2020-10-04,49.12
city,Philadelphia,transit,Pennsylvania,United States,2020-10-05,55.41
city,Philadelphia,transit,Pennsylvania,United States,2020-10-06,54.8
city,Philadelphia,transit,Pennsylvania,United States,2020-10-07,56.01
city,Philadelphia,transit,Pennsylvania,United States,2020-10-08,56.71
city,Philadelphia,transit,Pennsylvania,United States,2020-10-09,65.11
city,Philadelphia,transit,Pennsylvania,United States,2020-10-10,62.77
city,Philadelphia,transit,Pennsylvania,United States,2020-10-11,48.39
city,Philadelphia,transit,Pennsylvania,United States,2020-10-12,50.89
city,Philadelphia,transit,Pennsylvania,United States,2020-10-13,54.85
city,Philadelphia,transit,Pennsylvania,United States,2020-10-14,56.88
city,Philadelphia,transit,Pennsylvania,United States,2020-10-15,57.01
city,Philadelphia,transit,Pennsylvania,United States,2020-10-16,56.79
city,Philadelphia,transit,Pennsylvania,United States,2020-10-17,63.06
city,Philadelphia,transit,Pennsylvania,United States,2020-10-18,49.88
city,Philadelphia,transit,Pennsylvania,United States,2020-10-19,56.36
city,Philadelphia,transit,Pennsylvania,United States,2020-10-20,54.64
city,Philadelphia,transit,Pennsylvania,United States,2020-10-21,56.84
city,Philadelphia,transit,Pennsylvania,United States,2020-10-22,58.22
city,Philadelphia,transit,Pennsylvania,United States,2020-10-23,65.04
city,Philadelphia,transit,Pennsylvania,United States,2020-10-24,61.39
city,Philadelphia,transit,Pennsylvania,United States,2020-10-25,47.34
city,Philadelphia,transit,Pennsylvania,United States,2020-10-26,55.69
city,Philadelphia,transit,Pennsylvania,United States,2020-10-27,54.93
city,Philadelphia,transit,Pennsylvania,United States,2020-10-28,51.38
city,Philadelphia,transit,Pennsylvania,United States,2020-10-29,48.4
city,Philadelphia,transit,Pennsylvania,United States,2020-10-30,58.6
city,Philadelphia,transit,Pennsylvania,United States,2020-10-31,57.09
city,Philadelphia,transit,Pennsylvania,United States,2020-11-01,43.86
city,Philadelphia,transit,Pennsylvania,United States,2020-11-02,54.08
city,Philadelphia,transit,Pennsylvania,United States,2020-11-03,51.34
city,Philadelphia,transit,Pennsylvania,United States,2020-11-04,50.99
city,Philadelphia,transit,Pennsylvania,United States,2020-11-05,53.92
city,Philadelphia,transit,Pennsylvania,United States,2020-11-06,59.9
city,Philadelphia,transit,Pennsylvania,United States,2020-11-07,58.53
city,Philadelphia,transit,Pennsylvania,United States,2020-11-08,48.12
city,Philadelphia,transit,Pennsylvania,United States,2020-11-09,56.16
city,Philadelphia,transit,Pennsylvania,United States,2020-11-10,56.25
city,Philadelphia,transit,Pennsylvania,United States,2020-11-11,50.89
city,Philadelphia,transit,Pennsylvania,United States,2020-11-12,48.54
city,Philadelphia,transit,Pennsylvania,United States,2020-11-13,57.03
city,Philadelphia,transit,Pennsylvania,United States,2020-11-14,56.04
city,Philadelphia,transit,Pennsylvania,United States,2020-11-15,43.88
city,Philadelphia,transit,Pennsylvania,United States,2020-11-16,49.92
city,Philadelphia,transit,Pennsylvania,United States,2020-11-17,48.47
city,Philadelphia,transit,Pennsylvania,United States,2020-11-18,48.77
city,Philadelphia,transit,Pennsylvania,United States,2020-11-19,48.44
city,Philadelphia,transit,Pennsylvania,United States,2020-11-20,53.48
city,Philadelphia,transit,Pennsylvania,United States,2020-11-21,49.86
city,Philadelphia,transit,Pennsylvania,United States,2020-11-22,39.68
city,Philadelphia,transit,Pennsylvania,United States,2020-11-23,48.73
city,Philadelphia,transit,Pennsylvania,United States,2020-11-24,48.82
city,Philadelphia,walking,Pennsylvania,United States,2020-01-13,100
city,Philadelphia,walking,Pennsylvania,United States,2020-01-14,99.07
city,Philadelphia,walking,Pennsylvania,United States,2020-01-15,109.82
city,Philadelphia,walking,Pennsylvania,United States,2020-01-16,108.76
city,Philadelphia,walking,Pennsylvania,United States,2020-01-17,136.36
city,Philadelphia,walking,Pennsylvania,United States,2020-01-18,131.75
city,Philadelphia,walking,Pennsylvania,United States,2020-01-19,113.16
city,Philadelphia,walking,Pennsylvania,United States,2020-01-20,97.72
city,Philadelphia,walking,Pennsylvania,United States,2020-01-21,91.88
city,Philadelphia,walking,Pennsylvania,United States,2020-01-22,100.22
city,Philadelphia,walking,Pennsylvania,United States,2020-01-23,105.5
city,Philadelphia,walking,Pennsylvania,United States,2020-01-24,149.82
city,Philadelphia,walking,Pennsylvania,United States,2020-01-25,148.72
city,Philadelphia,walking,Pennsylvania,United States,2020-01-26,96.57
city,Philadelphia,walking,Pennsylvania,United States,2020-01-27,87.53
city,Philadelphia,walking,Pennsylvania,United States,2020-01-28,90.4
city,Philadelphia,walking,Pennsylvania,United States,2020-01-29,94.35
city,Philadelphia,walking,Pennsylvania,United States,2020-01-30,100.49
city,Philadelphia,walking,Pennsylvania,United States,2020-01-31,140.13
city,Philadelphia,walking,Pennsylvania,United States,2020-02-01,157.04
city,Philadelphia,walking,Pennsylvania,United States,2020-02-02,86.22
city,Philadelphia,walking,Pennsylvania,United States,2020-02-03,94.47
city,Philadelphia,walking,Pennsylvania,United States,2020-02-04,93.66
city,Philadelphia,walking,Pennsylvania,United States,2020-02-05,92.7
city,Philadelphia,walking,Pennsylvania,United States,2020-02-06,95.32
city,Philadelphia,walking,Pennsylvania,United States,2020-02-07,124.89
city,Philadelphia,walking,Pennsylvania,United States,2020-02-08,165.25
city,Philadelphia,walking,Pennsylvania,United States,2020-02-09,110.18
city,Philadelphia,walking,Pennsylvania,United States,2020-02-10,97.51
city,Philadelphia,walking,Pennsylvania,United States,2020-02-11,103.47
city,Philadelphia,walking,Pennsylvania,United States,2020-02-12,107.03
city,Philadelphia,walking,Pennsylvania,United States,2020-02-13,112.73
city,Philadelphia,walking,Pennsylvania,United States,2020-02-14,164.49
city,Philadelphia,walking,Pennsylvania,United States,2020-02-15,184.95
city,Philadelphia,walking,Pennsylvania,United States,2020-02-16,135.59
city,Philadelphia,walking,Pennsylvania,United States,2020-02-17,118.89
city,Philadelphia,walking,Pennsylvania,United States,2020-02-18,106.89
city,Philadelphia,walking,Pennsylvania,United States,2020-02-19,108.95
city,Philadelphia,walking,Pennsylvania,United States,2020-02-20,108.15
city,Philadelphia,walking,Pennsylvania,United States,2020-02-21,146.79
city,Philadelphia,walking,Pennsylvania,United States,2020-02-22,186.18
city,Philadelphia,walking,Pennsylvania,United States,2020-02-23,110.61
city,Philadelphia,walking,Pennsylvania,United States,2020-02-24,99.9
city,Philadelphia,walking,Pennsylvania,United States,2020-02-25,95.95
city,Philadelphia,walking,Pennsylvania,United States,2020-02-26,109
city,Philadelphia,walking,Pennsylvania,United States,2020-02-27,110.65
city,Philadelphia,walking,Pennsylvania,United States,2020-02-28,147.24
city,Philadelphia,walking,Pennsylvania,United States,2020-02-29,167.14
city,Philadelphia,walking,Pennsylvania,United States,2020-03-01,108.8
city,Philadelphia,walking,Pennsylvania,United States,2020-03-02,105.76
city,Philadelphia,walking,Pennsylvania,United States,2020-03-03,103.78
city,Philadelphia,walking,Pennsylvania,United States,2020-03-04,115.68
city,Philadelphia,walking,Pennsylvania,United States,2020-03-05,117.25
city,Philadelphia,walking,Pennsylvania,United States,2020-03-06,133.53
city,Philadelphia,walking,Pennsylvania,United States,2020-03-07,179.12
